20220317/163714.328-0400

              1              2              3              4              5              6
        gravity     total_mass   total_radius      core_mass    core_radius      core_temp
   2.103954E+14       1.406531      10.657103       1.400000      10.000000   9.350000E+07


              1              2              3              4              5              6              7
          model           time        lg_Mdot        lg_Teff       lg_Lsurf         lg_Lnu        lg_Lnuc
              1  -4.383000E+03      17.000000       5.986237      32.853047      30.216145      35.524516
              2  -4.383000E+03      17.000000       5.986237      32.853047      30.216145      35.524516
              3  -4.383000E+03      17.000000       5.986237      32.853047      30.216145      35.524516
              4  -4.383000E+03      17.000000       5.986237      32.853047      30.216145      35.524516
              5  -4.383000E+03      17.000000       5.986237      32.853047      30.216145      35.524516
              6  -4.383000E+03      17.000000       5.986237      32.853047      30.216145      35.524516
              7  -4.383000E+03      17.000000       5.986237      32.853047      30.216145      35.524516
              8  -4.383000E+03      17.000000       5.986237      32.853047      30.216145      35.524516
              9  -4.383000E+03      17.000000       5.986237      32.853047      30.216145      35.524516
             10  -4.383000E+03      17.000000       5.986237      32.853047      30.216145      35.524516
             11  -4.383000E+03      17.000000       5.986237      32.853047      30.216145      35.524516
             12  -4.383000E+03      17.000000       5.986237      32.853047      30.216145      35.524516
             13  -4.383000E+03      17.000000       5.986237      32.853047      30.216145      35.524516
             14  -4.383000E+03      17.000000       5.986237      32.853047      30.216145      35.524516
             15  -4.383000E+03      17.000000       5.986237      32.853047      30.216145      35.524516
             16  -4.383000E+03      17.000000       5.986237      32.853048      30.216145      35.524516
             17  -4.383000E+03      17.000000       5.986237      32.853050      30.216145      35.524516
             18  -4.382999E+03      17.000000       5.986239      32.853055      30.216146      35.524516
             19  -4.382998E+03      17.000000       5.986244      32.853077      30.216146      35.524516
             20  -4.382993E+03      17.000000       5.986268      32.853171      30.216148      35.524516
             21  -4.382980E+03      17.000000       5.986362      32.853547      30.216153      35.524516
             22  -4.382939E+03      17.000000       5.986698      32.854891      30.216167      35.524516
             23  -4.382818E+03      17.000000       5.987807      32.859327      30.216213      35.524516
             24  -4.382455E+03      17.000000       5.991315      32.873362      30.216356      35.524516
             25  -4.381366E+03      17.000000       6.001973      32.915992      30.216832      35.524516
             26  -4.378097E+03      17.000000       6.031066      33.032363      30.218583      35.524516
             27  -4.368290E+03      17.000000       6.084926      33.247805      30.225704      35.524516
             28  -4.346251E+03      17.000000       6.136150      33.452698      30.243668      35.524516
             29  -4.306663E+03      17.000000       6.173254      33.601117      30.271726      35.524516
             30  -4.229939E+03      17.000000       6.203531      33.722223      30.318640      35.524516
             31  -4.081621E+03      17.000000       6.228638      33.822650      30.401950      35.524516
             32  -3.787477E+03      17.000000       6.249869      33.907575      30.536167      35.524516
             33  -3.226287E+03      17.000000       6.265797      33.971289      30.687732      35.524516
             34  -2.173282E+03      17.000000       6.275389      34.009655      30.799721      35.524516
             35  -2.624322E+02      17.000000       6.278885      34.023641      30.844078      35.524516
             36   0.000000E+00      17.000000       6.279016      34.024166      30.845768      35.524516
             37   0.000000E+00       0.000000       6.279016      34.024166      30.845768       0.000000
             38   5.707226E+01       0.000000       6.210716      33.750963      30.704993       0.000000
             39   6.510000E+01       0.000000       6.205641      33.730663      30.696032       0.000000
             40   6.510000E+01       0.000000       6.205641      33.730663      30.696032       0.000000
             41   7.312774E+01       0.000000       6.200926      33.711803      30.687710       0.000000
             42   9.721097E+01       0.000000       6.189266      33.665163      30.665539       0.000000
             43   1.694606E+02       0.000000       6.165105      33.568518      30.613333       0.000000
             44   2.357000E+02       0.000000       6.149544      33.506274      30.575166       0.000000
             45   2.357000E+02       0.000000       6.149544      33.506274      30.575166       0.000000
             46   3.019394E+02       0.000000       6.137059      33.456337      30.542065       0.000000
             47   5.006575E+02       0.000000       6.108217      33.340968      30.460260       0.000000
             48   7.516000E+02       0.000000       6.080208      33.228932      30.382278       0.000000
             49   7.516000E+02       0.000000       6.080208      33.228932      30.382278       0.000000
             50   9.295000E+02       0.000000       6.063408      33.161732      30.340837       0.000000
             51   9.295000E+02       0.000000       6.063408      33.161732      30.340837       0.000000
             52   1.107400E+03       0.000000       6.048523      33.102193      30.308906       0.000000
             53   1.500500E+03       0.000000       6.022073      32.996392      30.263355       0.000000
             54   1.500500E+03       0.000000       6.022073      32.996392      30.263355       0.000000
             55   1.582900E+03       0.000000       6.017659      32.978734      30.256983       0.000000
             56   1.582900E+03       0.000000       6.017659      32.978734      30.256983       0.000000
             57   1.665300E+03       0.000000       6.013622      32.962588      30.251439       0.000000
             58   1.912500E+03       0.000000       6.003650      32.922700      30.238789       0.000000
             59   2.654100E+03       0.000000       5.988129      32.860618      30.221710       0.000000
             60   3.039700E+03       0.000000       5.985007      32.848130      30.218558       0.000000
             61   3.039700E+03       0.000000       5.985007      32.848130      30.218558       0.000000
             62   3.425300E+03       0.000000       5.983397      32.841687      30.216981       0.000000
             63   4.582100E+03       0.000000       5.981973      32.835993      30.215611       0.000000
             64   5.312100E+03       0.000000       5.981818      32.835370      30.215462       0.000000
