20220317/163715.097-0400

              1              2              3              4              5              6
        gravity     total_mass   total_radius      core_mass    core_radius      core_temp
   2.103954E+14       1.406531      10.657103       1.400000      10.000000   9.350000E+07


              1              2              3              4              5              6              7
          model           time        lg_Mdot        lg_Teff       lg_Lsurf         lg_Lnu        lg_Lnuc
              1  -4.383000E+03      17.000000       5.986237      32.853047      30.216145      35.525767
              2  -4.383000E+03      17.000000       5.986237      32.853047      30.216145      35.525767
              3  -4.383000E+03      17.000000       5.986237      32.853047      30.216145      35.525767
              4  -4.383000E+03      17.000000       5.986237      32.853047      30.216145      35.525767
              5  -4.383000E+03      17.000000       5.986237      32.853047      30.216145      35.525767
              6  -4.383000E+03      17.000000       5.986237      32.853047      30.216145      35.525767
              7  -4.383000E+03      17.000000       5.986237      32.853047      30.216145      35.525767
              8  -4.383000E+03      17.000000       5.986237      32.853047      30.216145      35.525767
              9  -4.383000E+03      17.000000       5.986237      32.853047      30.216145      35.525767
             10  -4.383000E+03      17.000000       5.986237      32.853047      30.216145      35.525767
             11  -4.383000E+03      17.000000       5.986237      32.853047      30.216145      35.525767
             12  -4.383000E+03      17.000000       5.986237      32.853047      30.216145      35.525767
             13  -4.383000E+03      17.000000       5.986237      32.853047      30.216145      35.525767
             14  -4.383000E+03      17.000000       5.986237      32.853047      30.216145      35.525767
             15  -4.383000E+03      17.000000       5.986237      32.853047      30.216145      35.525767
             16  -4.383000E+03      17.000000       5.986237      32.853048      30.216145      35.525767
             17  -4.383000E+03      17.000000       5.986237      32.853050      30.216145      35.525767
             18  -4.382999E+03      17.000000       5.986239      32.853056      30.216146      35.525767
             19  -4.382998E+03      17.000000       5.986244      32.853078      30.216146      35.525767
             20  -4.382993E+03      17.000000       5.986268      32.853172      30.216148      35.525767
             21  -4.382980E+03      17.000000       5.986363      32.853552      30.216153      35.525767
             22  -4.382939E+03      17.000000       5.986701      32.854906      30.216167      35.525767
             23  -4.382818E+03      17.000000       5.987818      32.859371      30.216213      35.525767
             24  -4.382455E+03      17.000000       5.991348      32.873493      30.216356      35.525767
             25  -4.381366E+03      17.000000       6.002068      32.916371      30.216833      35.525767
             26  -4.378097E+03      17.000000       6.031311      33.033344      30.218586      35.525767
             27  -4.368290E+03      17.000000       6.085394      33.249675      30.225723      35.525767
             28  -4.346301E+03      17.000000       6.136699      33.454897      30.243717      35.525767
             29  -4.306809E+03      17.000000       6.173870      33.603580      30.271903      35.525767
             30  -4.230299E+03      17.000000       6.204190      33.724861      30.319143      35.525767
             31  -4.082441E+03      17.000000       6.229322      33.825386      30.403094      35.525767
             32  -3.789336E+03      17.000000       6.250563      33.910352      30.538310      35.525767
             33  -3.230170E+03      17.000000       6.266510      33.974139      30.691058      35.525767
             34  -2.181032E+03      17.000000       6.276134      34.012635      30.804145      35.525767
             35  -2.774534E+02      17.000000       6.279661      34.026743      30.849175      35.525767
             36   0.000000E+00      17.000000       6.279801      34.027304      30.850993      35.525767
             37   0.000000E+00       0.000000       6.279801      34.027304      30.850993       0.000000
             38   5.690478E+01       0.000000       6.211470      33.753980      30.708157       0.000000
             39   6.510000E+01       0.000000       6.206272      33.733187      30.698924       0.000000
             40   6.510000E+01       0.000000       6.206272      33.733187      30.698924       0.000000
             41   7.329522E+01       0.000000       6.201459      33.713936      30.690367       0.000000
             42   9.788090E+01       0.000000       6.189585      33.666440      30.667629       0.000000
             43   1.716379E+02       0.000000       6.165071      33.568383      30.614279       0.000000
             44   2.357000E+02       0.000000       6.150056      33.508325      30.577258       0.000000
             45   2.357000E+02       0.000000       6.150056      33.508325      30.577258       0.000000
             46   2.997621E+02       0.000000       6.137921      33.459783      30.545005       0.000000
             47   4.919483E+02       0.000000       6.109742      33.347066      30.464919       0.000000
             48   7.516000E+02       0.000000       6.080582      33.230427      30.383329       0.000000
             49   7.516000E+02       0.000000       6.080582      33.230427      30.383329       0.000000
             50   9.295000E+02       0.000000       6.063748      33.163091      30.341648       0.000000
             51   9.295000E+02       0.000000       6.063748      33.163091      30.341648       0.000000
             52   1.107400E+03       0.000000       6.048828      33.103411      30.309521       0.000000
             53   1.500500E+03       0.000000       6.022292      32.997268      30.263680       0.000000
             54   1.500500E+03       0.000000       6.022292      32.997268      30.263680       0.000000
             55   1.582900E+03       0.000000       6.017859      32.979537      30.257266       0.000000
             56   1.582900E+03       0.000000       6.017859      32.979537      30.257266       0.000000
             57   1.665300E+03       0.000000       6.013805      32.963321      30.251685       0.000000
             58   1.912500E+03       0.000000       6.003785      32.923238      30.238950       0.000000
             59   2.654100E+03       0.000000       5.988173      32.860791      30.221754       0.000000
             60   3.039700E+03       0.000000       5.985030      32.848220      30.218580       0.000000
             61   3.039700E+03       0.000000       5.985030      32.848220      30.218580       0.000000
             62   3.425300E+03       0.000000       5.983408      32.841733      30.216992       0.000000
             63   4.582100E+03       0.000000       5.981975      32.835999      30.215613       0.000000
             64   5.312100E+03       0.000000       5.981818      32.835372      30.215463       0.000000
