20220317/163713.571-0400

              1              2              3              4              5              6
        gravity     total_mass   total_radius      core_mass    core_radius      core_temp
   2.103954E+14       1.406531      10.657103       1.400000      10.000000   9.350000E+07


              1              2              3              4              5              6              7
          model           time        lg_Mdot        lg_Teff       lg_Lsurf         lg_Lnu        lg_Lnuc
              1  -4.383000E+03      17.000000       5.986237      32.853047      30.216145      35.523262
              2  -4.383000E+03      17.000000       5.986237      32.853047      30.216145      35.523262
              3  -4.383000E+03      17.000000       5.986237      32.853047      30.216145      35.523262
              4  -4.383000E+03      17.000000       5.986237      32.853047      30.216145      35.523262
              5  -4.383000E+03      17.000000       5.986237      32.853047      30.216145      35.523262
              6  -4.383000E+03      17.000000       5.986237      32.853047      30.216145      35.523262
              7  -4.383000E+03      17.000000       5.986237      32.853047      30.216145      35.523262
              8  -4.383000E+03      17.000000       5.986237      32.853047      30.216145      35.523262
              9  -4.383000E+03      17.000000       5.986237      32.853047      30.216145      35.523262
             10  -4.383000E+03      17.000000       5.986237      32.853047      30.216145      35.523262
             11  -4.383000E+03      17.000000       5.986237      32.853047      30.216145      35.523262
             12  -4.383000E+03      17.000000       5.986237      32.853047      30.216145      35.523262
             13  -4.383000E+03      17.000000       5.986237      32.853047      30.216145      35.523262
             14  -4.383000E+03      17.000000       5.986237      32.853047      30.216145      35.523262
             15  -4.383000E+03      17.000000       5.986237      32.853047      30.216145      35.523262
             16  -4.383000E+03      17.000000       5.986237      32.853048      30.216145      35.523262
             17  -4.383000E+03      17.000000       5.986237      32.853050      30.216145      35.523262
             18  -4.382999E+03      17.000000       5.986239      32.853055      30.216146      35.523262
             19  -4.382998E+03      17.000000       5.986244      32.853077      30.216146      35.523262
             20  -4.382993E+03      17.000000       5.986267      32.853169      30.216148      35.523262
             21  -4.382980E+03      17.000000       5.986361      32.853542      30.216153      35.523262
             22  -4.382939E+03      17.000000       5.986694      32.854876      30.216167      35.523262
             23  -4.382818E+03      17.000000       5.987796      32.859283      30.216213      35.523262
             24  -4.382455E+03      17.000000       5.991283      32.873230      30.216356      35.523262
             25  -4.381366E+03      17.000000       6.001878      32.915612      30.216831      35.523262
             26  -4.378097E+03      17.000000       6.030820      33.031380      30.218580      35.523262
             27  -4.368290E+03      17.000000       6.084458      33.245931      30.225685      35.523262
             28  -4.346201E+03      17.000000       6.135598      33.450491      30.243619      35.523262
             29  -4.306516E+03      17.000000       6.172636      33.598645      30.271552      35.523262
             30  -4.229575E+03      17.000000       6.202868      33.719574      30.318145      35.523262
             31  -4.080791E+03      17.000000       6.227951      33.819903      30.400823      35.523262
             32  -3.785604E+03      17.000000       6.249171      33.904785      30.534048      35.523262
             33  -3.222371E+03      17.000000       6.265082      33.968427      30.684436      35.523262
             34  -2.165491E+03      17.000000       6.274640      34.006660      30.795330      35.523262
             35  -2.473180E+02      17.000000       6.278106      34.020523      30.839016      35.523262
             36   0.000000E+00      17.000000       6.278228      34.021013      30.840583      35.523262
             37   0.000000E+00       0.000000       6.278228      34.021013      30.840583       0.000000
             38   5.722215E+01       0.000000       6.209969      33.747978      30.701860       0.000000
             39   6.510000E+01       0.000000       6.205006      33.728122      30.693146       0.000000
             40   6.510000E+01       0.000000       6.205006      33.728122      30.693146       0.000000
             41   7.297785E+01       0.000000       6.200379      33.709616      30.685038       0.000000
             42   9.661138E+01       0.000000       6.188914      33.663757      30.663388       0.000000
             43   1.675120E+02       0.000000       6.165078      33.568411      30.612239       0.000000
             44   2.357000E+02       0.000000       6.149029      33.504217      30.573077       0.000000
             45   2.357000E+02       0.000000       6.149029      33.504217      30.573077       0.000000
             46   3.038880E+02       0.000000       6.136239      33.453056      30.539249       0.000000
             47   5.084521E+02       0.000000       6.106820      33.335380      30.455996       0.000000
             48   7.516000E+02       0.000000       6.079834      33.227436      30.381230       0.000000
             49   7.516000E+02       0.000000       6.079834      33.227436      30.381230       0.000000
             50   9.295000E+02       0.000000       6.063068      33.160372      30.340029       0.000000
             51   9.295000E+02       0.000000       6.063068      33.160372      30.340029       0.000000
             52   1.107400E+03       0.000000       6.048219      33.100974      30.308292       0.000000
             53   1.500500E+03       0.000000       6.021854      32.995517      30.263032       0.000000
             54   1.500500E+03       0.000000       6.021854      32.995517      30.263032       0.000000
             55   1.582900E+03       0.000000       6.017458      32.977932      30.256701       0.000000
             56   1.582900E+03       0.000000       6.017458      32.977932      30.256701       0.000000
             57   1.665300E+03       0.000000       6.013439      32.961857      30.251194       0.000000
             58   1.912500E+03       0.000000       6.003516      32.922163      30.238628       0.000000
             59   2.654100E+03       0.000000       5.988086      32.860445      30.221666       0.000000
             60   3.039700E+03       0.000000       5.984985      32.848040      30.218535       0.000000
             61   3.039700E+03       0.000000       5.984985      32.848040      30.218535       0.000000
             62   3.425300E+03       0.000000       5.983385      32.841642      30.216969       0.000000
             63   4.582100E+03       0.000000       5.981972      32.835987      30.215610       0.000000
             64   5.312100E+03       0.000000       5.981817      32.835368      30.215462       0.000000
