20220317/163715.850-0400

              1              2              3              4              5              6
        gravity     total_mass   total_radius      core_mass    core_radius      core_temp
   2.103954E+14       1.406531      10.657103       1.400000      10.000000   9.350000E+07


              1              2              3              4              5              6              7
          model           time        lg_Mdot        lg_Teff       lg_Lsurf         lg_Lnu        lg_Lnuc
              1  -4.383000E+03      17.000000       5.986237      32.853047      30.216145      35.527014
              2  -4.383000E+03      17.000000       5.986237      32.853047      30.216145      35.527014
              3  -4.383000E+03      17.000000       5.986237      32.853047      30.216145      35.527014
              4  -4.383000E+03      17.000000       5.986237      32.853047      30.216145      35.527014
              5  -4.383000E+03      17.000000       5.986237      32.853047      30.216145      35.527014
              6  -4.383000E+03      17.000000       5.986237      32.853047      30.216145      35.527014
              7  -4.383000E+03      17.000000       5.986237      32.853047      30.216145      35.527014
              8  -4.383000E+03      17.000000       5.986237      32.853047      30.216145      35.527014
              9  -4.383000E+03      17.000000       5.986237      32.853047      30.216145      35.527014
             10  -4.383000E+03      17.000000       5.986237      32.853047      30.216145      35.527014
             11  -4.383000E+03      17.000000       5.986237      32.853047      30.216145      35.527014
             12  -4.383000E+03      17.000000       5.986237      32.853047      30.216145      35.527014
             13  -4.383000E+03      17.000000       5.986237      32.853047      30.216145      35.527014
             14  -4.383000E+03      17.000000       5.986237      32.853047      30.216145      35.527014
             15  -4.383000E+03      17.000000       5.986237      32.853047      30.216145      35.527014
             16  -4.383000E+03      17.000000       5.986237      32.853048      30.216145      35.527014
             17  -4.383000E+03      17.000000       5.986237      32.853050      30.216145      35.527014
             18  -4.382999E+03      17.000000       5.986239      32.853056      30.216146      35.527014
             19  -4.382998E+03      17.000000       5.986245      32.853078      30.216146      35.527014
             20  -4.382993E+03      17.000000       5.986269      32.853174      30.216148      35.527014
             21  -4.382980E+03      17.000000       5.986364      32.853557      30.216153      35.527014
             22  -4.382939E+03      17.000000       5.986705      32.854920      30.216168      35.527014
             23  -4.382818E+03      17.000000       5.987829      32.859415      30.216213      35.527014
             24  -4.382455E+03      17.000000       5.991381      32.873624      30.216356      35.527014
             25  -4.381366E+03      17.000000       6.002163      32.916750      30.216834      35.527014
             26  -4.378097E+03      17.000000       6.031556      33.034324      30.218590      35.527014
             27  -4.368290E+03      17.000000       6.085860      33.251540      30.225742      35.527014
             28  -4.346351E+03      17.000000       6.137247      33.457087      30.243766      35.527014
             29  -4.306953E+03      17.000000       6.174483      33.606033      30.272083      35.527014
             30  -4.230657E+03      17.000000       6.204847      33.727487      30.319652      35.527014
             31  -4.083253E+03      17.000000       6.230002      33.828109      30.404253      35.527014
             32  -3.791189E+03      17.000000       6.251254      33.913115      30.540476      35.527014
             33  -3.234019E+03      17.000000       6.267219      33.976975      30.694414      35.527014
             34  -2.188756E+03      17.000000       6.276875      34.015599      30.808599      35.527014
             35  -2.924082E+02      17.000000       6.280433      34.029831      30.854307      35.527014
             36   0.000000E+00      17.000000       6.280582      34.030428      30.856255      35.527014
             37   0.000000E+00       0.000000       6.280582      34.030428      30.856255       0.000000
             38   5.672840E+01       0.000000       6.212228      33.757010      30.711341       0.000000
             39   6.510000E+01       0.000000       6.206900      33.735699      30.701822       0.000000
             40   6.510000E+01       0.000000       6.206900      33.735699      30.701822       0.000000
             41   7.347160E+01       0.000000       6.201985      33.716038      30.693018       0.000000
             42   9.858639E+01       0.000000       6.189887      33.667648      30.669688       0.000000
             43   1.739308E+02       0.000000       6.165008      33.568131      30.615148       0.000000
             44   2.357000E+02       0.000000       6.150567      33.510370      30.579353       0.000000
             45   2.357000E+02       0.000000       6.150567      33.510370      30.579353       0.000000
             46   2.974692E+02       0.000000       6.138805      33.463319      30.548019       0.000000
             47   4.827769E+02       0.000000       6.111340      33.353461      30.469822       0.000000
             48   7.516000E+02       0.000000       6.080955      33.231919      30.384383       0.000000
             49   7.516000E+02       0.000000       6.080955      33.231919      30.384383       0.000000
             50   9.295000E+02       0.000000       6.064087      33.164449      30.342460       0.000000
             51   9.295000E+02       0.000000       6.064087      33.164449      30.342460       0.000000
             52   1.107400E+03       0.000000       6.049132      33.104628      30.310139       0.000000
             53   1.500500E+03       0.000000       6.022511      32.998144      30.264006       0.000000
             54   1.500500E+03       0.000000       6.022511      32.998144      30.264006       0.000000
             55   1.582900E+03       0.000000       6.018060      32.980341      30.257549       0.000000
             56   1.582900E+03       0.000000       6.018060      32.980341      30.257549       0.000000
             57   1.665300E+03       0.000000       6.013989      32.964054      30.251932       0.000000
             58   1.912500E+03       0.000000       6.003919      32.923777      30.239112       0.000000
             59   2.654100E+03       0.000000       5.988216      32.860965      30.221799       0.000000
             60   3.039700E+03       0.000000       5.985053      32.848310      30.218602       0.000000
             61   3.039700E+03       0.000000       5.985053      32.848310      30.218602       0.000000
             62   3.425300E+03       0.000000       5.983420      32.841779      30.217003       0.000000
             63   4.582100E+03       0.000000       5.981976      32.836005      30.215614       0.000000
             64   5.312100E+03       0.000000       5.981818      32.835373      30.215463       0.000000
